property_id,neighborhood,year,total_assessed_value,property_area,number_of_bedrooms,number_of_bathrooms,building_age,latitude,longitude,pca_x,pca_y,tsne_x,tsne_y
61573,Inner Parkside,2018,1003939.0,1605.0,0,2.0,84.0,37.744786358,-122.473932239,1.6095677298064448,1.1651394843612515,,
61574,Inner Mission,2016,599257.0,2600.0,0,4.0,99.0,37.750312581,-122.418539124,-0.5354882343001096,1.088824247489306,,
61575,South of Market,2017,296845.0,655.0,1,1.0,8.0,37.775282667,-122.41649002,-2.920340979115801,0.8757544222331201,,
61576,Bayview,2023,833476.0,3105.0,10,5.0,65.0,37.721978597,-122.392537807,1.6640081446236004,-3.4196614055841823,,
61577,Lake Shore,2020,104725.0,1431.0,0,2.0,70.0,37.733121881,-122.495458568,2.9037494045796715,-0.6067544505413851,,
61578,Lower Pacific Heights,2018,117247.0,579.0,0,1.0,35.0,37.785120989,-122.435605943,-2.0585192330003337,1.0349773421946835,,
61579,Silver Terrace,2015,538680.0,1612.0,3,2.0,82.0,37.732167097,-122.398248248,-0.07645137257738568,1.4644772565814603,,
61580,South Beach,2015,645504.0,659.0,1,1.0,16.0,37.778981768,-122.391751513,-2.6722393942428364,1.0241661904848567,,
61581,Downtown,2023,7618.0,540.0,0,0.0,86.0,37.790841287,-122.412513693,-2.971654335944718,-1.0787952226474211,,
61582,Outer Sunset,2023,103824.0,1000.0,0,1.0,85.0,37.756508527,-122.49887155,2.3401227624379937,-1.4061697287293178,,
61583,Excelsior,2021,493047.0,2410.0,5,2.0,91.0,37.716731073,-122.436155245,1.7456349174129464,-1.457771437330906,,
61584,Croker Amazon,2022,512794.0,834.0,2,1.0,100.0,37.711820668,-122.43401512,1.6276418461531394,-1.6326260043764418,,
61585,Cow Hollow,2016,55281.0,750.0,1,1.0,114.0,37.796244481,-122.44351204,-1.2954843974853418,1.7187671435346035,,
61586,South Beach,2017,1383550.0,1019.0,2,2.0,17.0,37.786236788,-122.389066206,-2.2847556946615293,0.24785562613169607,,
61587,Inner Mission,2015,81460.0,2472.0,0,2.0,100.0,37.754092952,-122.421709225,-1.147039987176288,1.8222514652496535,,
61588,Golden Gate Heights,2020,819319.0,1985.0,3,2.0,83.0,37.749488871,-122.472578416,1.650727127550756,-1.3362687855573763,,
61589,Outer Parkside,2018,571993.0,1214.0,0,1.0,78.0,37.748893944,-122.504855767,2.7159793293532166,1.5942471297577023,,
61590,Central Waterfront/Dogpatch,2019,542946.0,623.0,1,1.0,5.0,37.76136542,-122.389263883,-2.208591378191618,-0.49907621199335506,,
61591,Inner Mission,2019,549455.0,863.0,1,1.0,123.0,37.752039068,-122.40452908,-1.1642475564746946,0.8109475329074174,,
61592,Ingleside Heights,2017,48521.0,1025.0,2,1.0,72.0,37.711504824,-122.46567338,2.0685140063778693,2.0318991180025425,,
61593,South of Market,2016,583768.0,531.0,1,1.0,86.0,37.7797426,-122.401357317,-2.431647758269702,1.207558020172009,,
61594,Eureka Valley/Dolores Heights,2020,693777.0,2320.0,0,1.0,123.0,37.757579425,-122.432735898,-0.5106488498866343,-1.1615664989383465,,
61595,South Beach,2022,2049795.0,1268.0,2,2.0,15.0,37.789375968,-122.390971995,-2.048980455032011,-3.0445791435467773,-48.46794128417969,-49.47800064086914
61596,Bernal Heights,2018,285756.0,1831.0,3,2.0,112.0,37.746280126,-122.411830694,-0.28179457892127296,0.5278167416133955,,
61597,Forest Hill,2020,146133.0,2044.0,0,1.0,66.0,37.748895977,-122.463603107,0.7982649353941086,-0.8488549491307182,,
61598,Parkside,2019,725712.0,1340.0,0,1.0,86.0,37.743278291,-122.487857744,2.0917224409913926,1.2545655937473246,,
61599,Eureka Valley/Dolores Heights,2015,61434.0,2160.0,0,1.0,123.0,37.760482178,-122.43857039,-0.7923341758412072,2.0347090690593452,,
61600,Inner Mission,2016,223778.0,0.0,0,0.0,97.0,37.750146978,-122.417897785,-2.4642669266752435,2.1736188696272873,,
61601,Lake Street,2022,1146418.0,1050.0,0,1.0,121.0,37.786063342,-122.462827196,0.44573710052639304,-1.862925926537473,,
61602,Bayview,2020,163155.0,1214.0,0,1.0,78.0,37.722223007,-122.394040567,-0.13597079719983965,-0.7329006234884494,,
61603,Croker Amazon,2015,396122.0,1379.0,3,2.0,29.0,37.711783563,-122.445264354,1.5706399576499275,1.6728873251688132,,
61604,Central Richmond,2018,2045100.0,2877.0,4,3.0,107.0,37.774797099,-122.47326147,1.71520195124581,0.44236090499818614,,
61605,Forest Knolls,2019,1059744.0,1669.0,0,3.0,64.0,37.756070045,-122.455414213,0.47135608160729425,0.47504255242994403,,
61606,Central Sunset,2021,465738.0,1720.0,0,1.0,85.0,37.759740311,-122.494819117,2.0866382947308684,-0.9185953328050814,,
61607,Nob Hill,2023,888854.0,822.0,1,1.0,37.0,37.793914401,-122.421036071,-2.060662480951195,-2.765632789823959,,
61608,Noe Valley,2018,152210.0,1526.0,2,1.0,113.0,37.74992824,-122.426016932,-0.518003292519565,1.1078451218158698,-11.901320457458496,6.199259281158447
61609,Forest Hill Extension,2017,592986.0,1964.0,0,2.0,53.0,37.742659037,-122.460403927,0.758508495298461,1.2948774459998171,,
61610,Noe Valley,2023,58286.0,1070.0,0,1.0,109.0,37.752951979,-122.438402858,-0.4003347952421211,-1.7395954099082866,,
61611,Bernal Heights South,2016,842464.0,1692.0,2,2.0,83.0,37.73929498,-122.411837628,-0.2632760245481101,2.0854439620719343,,
61612,South Beach,2020,471384.0,453.0,0,1.0,9.0,37.780218861,-122.39581632,-2.7036594104211793,-1.6474856221277674,,
61613,Inner Parkside,2019,191322.0,1595.0,0,1.0,97.0,37.744530891,-122.475052712,1.435014905134046,1.3573704642423428,92.63069152832031,-20.982494354248047
61614,Merced Heights,2019,393687.0,1512.0,4,3.0,82.0,37.720614489,-122.466887725,2.70376696642337,0.8748798644292666,,
61615,Twin Peaks,2016,534533.0,1247.0,0,1.0,83.0,37.754124144,-122.441411403,-0.5934149624710285,1.6341769263976016,,
61616,Van Ness/ Civic Center,2022,886516.0,1382.0,2,2.0,30.0,37.78589631,-122.424449059,-2.057145899194829,-2.3595300258954275,,
61617,Inner Sunset,2023,204373.0,3150.0,0,4.0,109.0,37.763860651,-122.465532477,1.485515820885726,-2.19089186217255,,
61618,Excelsior,2016,290790.0,1330.0,3,2.0,75.0,37.72470779,-122.425530391,0.7208860237656783,1.5250719220703963,8.242138862609863,50.745059967041016
61619,Sea Cliff,2021,1462066.0,3298.0,4,4.0,107.0,37.788758286,-122.486101966,2.4825257887762495,-1.9417714943401272,,
61620,Central Sunset,2018,428946.0,2195.0,4,1.0,88.0,37.760499818,-122.491630655,2.158760882105773,1.098280479466703,,
61621,Outer Parkside,2019,60844.0,1012.0,0,1.0,76.0,37.736892806,-122.500721063,2.6528949423995005,1.7616818175760758,,
61622,Ingleside Heights,2015,46279.0,1125.0,0,1.0,77.0,37.717172544,-122.469208317,1.8390835047627865,2.6300210666854347,,
61623,Croker Amazon,2018,523460.0,2101.0,4,3.0,95.0,37.709432365,-122.442988346,2.3303375759109755,0.9321076105474699,,
61624,Parkside,2020,184733.0,800.0,0,1.0,80.0,37.750503206,-122.49374066,2.093863721467545,-0.45749241731401025,,
61625,Potrero Hill,2020,1373327.0,1000.0,2,1.0,113.0,37.757380289,-122.401418903,-1.1602238096109903,-1.4568864676575297,,
61626,Noe Valley,2015,45895.0,714.0,0,1.0,102.0,37.748415565,-122.437743403,-0.6491561351254699,2.177655887793289,-11.551466941833496,0.608152449131012
61627,Union Square,2023,440859.0,547.0,0,0.0,98.0,37.788407135,-122.409757421,-2.678697867195726,-1.545488040371019,,
61628,Glen Park,2019,444178.0,852.0,0,1.0,99.0,37.733466307,-122.44223821,0.3042425871841207,1.1113088267819062,,
61629,Alamo Square,2015,904012.0,1345.0,0,0.0,123.0,37.777797966,-122.436464942,-1.3919914039813488,1.661521357669621,,
61630,Bayview,2021,141434.0,840.0,0,1.0,116.0,37.73088267,-122.391585645,-0.26817451592954344,-0.8577627842704215,,
61631,Parkside,2018,941099.0,2523.0,3,3.0,92.0,37.740429369,-122.484852049,2.799031947548308,0.9242867055866236,,
61632,Glen Park,2017,858795.0,907.0,2,1.0,61.0,37.733802412,-122.438856837,0.2038966205057153,1.1561279177375638,,
61633,Central Sunset,2019,79690.0,1760.0,0,1.0,99.0,37.763262413,-122.491875507,1.728025942512201,1.5230709994389955,,
61634,Portola,2022,51752.0,1331.0,0,1.0,114.0,37.730016539,-122.405418966,0.001231713547346623,-1.3410915794061946,,
61635,Ingleside Heights,2020,671100.0,950.0,2,2.0,21.0,37.710417576,-122.467702916,2.4165027955653313,-0.9684068414570343,,
61636,Jordan Park/Laurel Heights,2020,401345.0,3088.0,0,2.0,75.0,37.785059275,-122.451734883,-0.2727670563174027,-1.1883383620032086,,
61637,Portola,2016,6269.0,0.0,0,0.0,86.0,37.727029353,-122.405028188,-1.6019812550824446,2.9230428103050423,,
61638,Bernal Heights,2019,236850.0,1820.0,0,1.0,100.0,37.747934734,-122.416366247,-0.7890461893538886,0.6749722065656157,,
61639,Hayes Valley,2022,4982.0,0.0,0,0.0,86.0,37.778608347,-122.422193558,-3.58760906905855,-0.9917988954124126,,
61640,Parkside,2020,1300000.0,1162.0,2,1.0,77.0,37.747480447,-122.482123852,2.086914167335171,-1.0107065664447337,,
61641,Inner Mission,2018,730000.0,467.0,0,1.0,115.0,37.750605082,-122.415218265,-1.2650299855938383,1.0986150001615715,,
61642,Westwood Highlands,2022,95711.0,1771.0,0,2.0,85.0,37.734798436,-122.454765636,1.192249764115489,-1.4891186749019678,,
61643,Pacific Heights,2023,635241.0,1926.0,3,2.0,123.0,37.790587466,-122.440613006,-0.495613261295973,-2.6222185124536184,,
61644,North Beach,2019,312848.0,1385.0,3,2.0,38.0,37.797754763,-122.411775804,-1.9246474879735789,0.20955626363026503,,
61645,Merced Heights,2022,985125.0,1519.0,2,2.0,77.0,37.720411141,-122.466539573,2.5671625789033405,-1.776557991260095,,
61646,Miraloma Park,2023,298587.0,1664.0,4,2.0,83.0,37.737860932,-122.446148971,1.0857247085864417,-2.3436608182444396,,
61647,Marina,2021,203494.0,3210.0,0,2.0,98.0,37.804392401,-122.438657047,-0.8733508741867133,-1.5552250653839665,,
61648,Silver Terrace,2022,157300.0,2010.0,0,1.0,104.0,37.736841746,-122.396495521,-0.3560376869352112,-1.5980062157200068,,
61649,Central Richmond,2020,156279.0,1645.0,0,2.0,101.0,37.77391793,-122.48288453,1.433728440223206,-0.7900766611049842,,
61650,Sunnyside,2016,636545.0,950.0,2,1.0,98.0,37.728025864,-122.445977247,0.9072443471042425,1.661686649183212,,
61651,Lone Mountain,2018,183710.0,3308.0,0,4.0,100.0,37.77634126,-122.446981449,-0.1176454416909107,0.7834863513579499,,
61652,Financial District South,2020,843899.0,1066.0,0,0.0,17.0,37.786147699,-122.394291272,-2.6639966567793043,-1.5796653025022673,,
61653,Noe Valley,2020,584000.0,1748.0,0,2.0,122.0,37.752811268,-122.439661011,0.05718042569020271,-1.1561468429887258,,
61654,Noe Valley,2019,1713048.0,2103.0,0,3.0,35.0,37.745003087,-122.433736089,-0.1579476883215664,0.3080073016934807,,
61655,Little Hollywood,2021,270520.0,800.0,0,1.0,79.0,37.710015234,-122.400314768,0.7197160689000082,-1.6703783170494406,,
61656,Inner Sunset,2018,647558.0,1818.0,0,2.0,97.0,37.753315919,-122.473934746,1.3200343435217652,1.13947961613231,,
61657,Cole Valley/Parnassus Heights,2021,197193.0,2496.0,4,2.0,123.0,37.767323589,-122.449492686,0.42629722340379017,-1.5406417851898744,,
61658,Excelsior,2023,65439.0,1618.0,0,1.0,100.0,37.715285044,-122.437853698,1.1324697993809982,-1.375102958019719,,
61659,Pacific Heights,2015,765218.0,1500.0,0,1.0,121.0,37.794926944,-122.424508321,-1.6158778509932894,1.5181686765119946,,
61660,South of Market,2020,318463.0,0.0,0,2.0,70.0,37.771005935,-122.412512108,-3.1096548598897256,-0.9484597286341503,,
61661,North Panhandle,2017,69625.0,2100.0,0,3.0,123.0,37.774391926,-122.44024191,-0.6587528633623126,1.3061674771346599,,
61662,Midtown Terrace,2016,285947.0,1200.0,0,1.0,65.0,37.753037959,-122.453253794,-0.21293477216885132,1.6723916607979121,,
61663,Western Addition,2017,420064.0,934.0,2,1.0,34.0,37.78209601,-122.438111233,-1.8756154730122128,0.9697666503137345,,
61664,Visitacion Valley,2018,177557.0,1250.0,0,1.0,87.0,37.710885635,-122.405423197,0.5589692439742244,1.5858621941929139,,
61665,Lone Mountain,2015,248157.0,636.0,0,0.0,21.0,37.780205881,-122.450945559,-1.4340348717133333,1.7411758879387054,,
61666,Inner Mission,2015,176261.0,895.0,2,1.0,116.0,37.756259454,-122.408849553,-1.3712617803967104,1.7176794065171437,,
61667,Downtown,2017,1600.0,0.0,0,0.0,86.0,37.791298355,-122.408814373,-4.185637635063139,2.984134556494488,,
61668,Parkside,2016,511837.0,2420.0,5,3.0,83.0,37.751488229,-122.479174419,2.411160365786846,1.1854630146220377,,
61669,Silver Terrace,2021,606114.0,1125.0,0,1.0,92.0,37.735201657,-122.402482085,-0.3643774375526276,-1.1746298241821398,,
61670,Portola,2016,864732.0,2177.0,0,2.0,83.0,37.724523218,-122.402648925,0.2200714221074819,1.453980979012348,,
61671,Nob Hill,2020,293845.0,575.0,0,1.0,73.0,37.793570663,-122.413681126,-2.220142642979143,-1.3598341526513669,,
61672,Eureka Valley/Dolores Heights,2020,302233.0,2972.0,0,2.0,38.0,37.760334609,-122.435311952,-0.7827156857760297,-1.3687278293730745,,
61673,Balboa Terrace,2020,111387.0,2579.0,3,3.0,96.0,37.730970727,-122.466724314,2.3408178025113178,-0.9835201117926016,,
61674,North Panhandle,2023,669988.0,2000.0,0,1.0,123.0,37.77308695,-122.447118761,-0.40709309423394624,-2.2067516976366055,-23.548601150512695,24.972566604614258
61675,Inner Mission,2023,56802.0,1938.0,0,2.0,105.0,37.767526581,-122.41828231,-1.429605820365956,-2.0310825091200138,-16.21388053894043,-26.458391189575195
61676,Pacific Heights,2021,311168.0,920.0,1,1.0,40.0,37.793188579,-122.423933689,-1.8854761225534746,-1.6154484661682997,,
61677,Potrero Hill,2017,205786.0,851.0,0,0.0,20.0,37.753360843,-122.393045921,-2.173026769734759,1.3050914804126055,,
61678,Visitacion Valley,2015,360060.0,1725.0,0,2.0,61.0,37.710985764,-122.4133369,0.7369310691633638,1.934296913343958,3.8284614086151123,35.250030517578125
61679,Corona Heights,2022,280765.0,1560.0,3,2.0,95.0,37.762505437,-122.443330199,-0.08829639569851237,-2.2677963721252214,,
61680,Ingleside Heights,2020,363787.0,1100.0,0,1.0,75.0,37.715092349,-122.469530512,2.232243890972526,-0.48672836633414696,,
61681,Outer Sunset,2023,61008.0,980.0,0,1.0,83.0,37.756595457,-122.498461217,2.2765743308359996,-1.3291354558924224,,
61682,Potrero Hill,2021,290866.0,2372.0,0,2.0,115.0,37.751795954,-122.401638783,-0.9278337630702594,-1.3878187443510897,,
61683,Downtown,2016,263036.0,390.0,0,1.0,111.0,37.790074799,-122.414722894,-2.7056820195908244,1.9759610102433607,,
61684,Bernal Heights,2021,934778.0,2210.0,3,3.0,33.0,37.742687026,-122.417559765,-0.041225962396217904,-2.317944990398936,,
61685,Lake Street,2017,104269.0,2210.0,0,1.0,118.0,37.786442349,-122.480565989,0.7789651255411586,1.7523708885739613,19.106746673583984,89.52176666259766
61686,South of Market,2016,350312.0,838.0,0,0.0,22.0,37.780767301,-122.402141843,-3.0126891970943346,1.2941213285776256,,
61687,Westwood Park,2022,443167.0,1258.0,0,1.0,100.0,37.728383556,-122.459703778,1.5318444304810812,-1.4287077879824808,,
61688,Portola,2020,516820.0,861.0,2,1.0,117.0,37.726678219,-122.403469036,0.3255876859651696,-0.9870183278264245,,
61689,Downtown,2023,339905.0,616.0,0,1.0,60.0,37.790347704,-122.412567523,-2.652851984901187,-1.8535690256482273,-74.7492446899414,43.935386657714844
61690,Bayview,2020,243898.0,1073.0,0,0.0,14.0,37.734745635,-122.391084084,-1.045314940025583,-0.9049837607710342,,
61691,Inner Mission,2015,145170.0,796.0,0,0.0,113.0,37.757785575,-122.417560083,-1.7627461334208538,2.024915080902459,,
61692,Stonestown,2023,2003306.0,2385.0,4,3.0,86.0,37.715322293,-122.477122682,3.5195039119501117,-2.2203913811064666,,
61693,Bernal Heights,2022,766302.0,926.0,2,1.0,62.0,37.744964904,-122.417210379,-0.5426448938979879,-2.487484650628623,,
61694,Outer Parkside,2021,396183.0,1500.0,3,2.0,84.0,37.742915584,-122.505446409,3.494731306125805,-1.063075770858867,79.23057556152344,-44.247100830078125
61695,West Portal,2023,170701.0,1374.0,0,1.0,98.0,37.741764765,-122.466273795,1.3159681942949248,-1.6752161436560922,,
61696,Croker Amazon,2020,802591.0,1934.0,0,1.0,117.0,37.710130309,-122.443649011,1.903727211380836,-0.6751534086406715,,
61697,Bayview,2018,37911.0,1080.0,0,1.0,93.0,37.719301105,-122.389488665,-0.24982595252963866,1.7149485493954113,,
61698,Potrero Hill,2022,1204756.0,1180.0,1,2.0,24.0,37.765459751,-122.402136375,-1.6624332626258431,-2.558528357306986,-34.2828369140625,-47.5309944152832
61699,Westwood Park,2023,1729050.0,1490.0,2,1.0,104.0,37.726322478,-122.456709459,1.8211483336093954,-2.0292473738028356,,
61700,Bayview,2019,182481.0,1140.0,0,1.0,96.0,37.731321621,-122.393257426,-0.4798758575832944,1.1909308997815884,,
61701,South of Market,2020,840908.0,1775.0,2,2.0,20.0,37.775974655,-122.410772237,-2.167313883259846,-1.8810488804054,,
61702,Bayview,2023,495024.0,1375.0,0,1.0,83.0,37.719418821,-122.39136179,0.11650039645923443,-1.9323560711610113,,
61703,Downtown,2023,499217.0,996.0,1,1.0,110.0,37.791393287,-122.407960217,-2.2280950593553217,-1.9066462954854644,,
61704,Forest Hill,2017,268704.0,1802.0,0,1.0,85.0,37.74559863,-122.464354929,0.8487710713924042,1.5027392073894765,,
61705,Outer Sunset,2018,780300.0,1682.0,2,2.0,110.0,37.759533133,-122.50726775,3.052603430452399,1.2647715157219712,,
61706,South Beach,2016,887026.0,755.0,1,1.0,15.0,37.786062535,-122.392176464,-2.6727951796658895,0.7364802397061603,,
61707,Union Square,2016,2800.0,0.0,0,0.0,86.0,37.787825194,-122.410370531,-4.194204023496932,3.2493063462590235,,
61708,Croker Amazon,2015,46472.0,1424.0,0,1.0,94.0,37.711313172,-122.441464739,1.2703323348201048,2.523132346355146,,
61709,Inner Mission,2015,537021.0,1670.0,0,1.0,113.0,37.756949217,-122.407056838,-1.414245626878626,1.665037627400158,,
61710,Excelsior,2020,413776.0,2481.0,0,1.0,107.0,37.721748977,-122.426510936,0.8660357204221766,-0.6931454578934787,,
61711,Central Sunset,2018,567321.0,1790.0,0,1.0,100.0,37.764447301,-122.493856981,1.89965617531402,1.4391076039904882,,
61712,Downtown,2018,534603.0,795.0,1,1.0,45.0,37.791026258,-122.413647621,-2.7866443224710578,1.1436274538938977,,
61713,West Portal,2020,1635761.0,1175.0,2,1.0,101.0,37.740519319,-122.463606555,1.5119193723520272,-1.142446905333086,,
61714,North Waterfront,2022,683263.0,680.0,0,0.0,30.0,37.804243985,-122.405504103,-2.5175460796357148,-2.1722339351135416,,
61715,Hayes Valley,2018,276171.0,1121.0,0,0.0,21.0,37.776312405,-122.42592231,-2.758148699907105,0.787517171972998,,
61716,Bayview,2019,127429.0,901.0,0,1.0,116.0,37.735150206,-122.38743477,-0.5548206953464354,1.2919610068756946,,
61717,Pacific Heights,2016,1544604.0,1673.0,1,1.0,115.0,37.793915083,-122.441954818,-1.0491140203733806,1.149063746849616,,
61718,North Panhandle,2019,618146.0,757.0,2,1.0,109.0,37.774544978,-122.444816991,-0.7567888813413652,0.636622693280636,-19.950746536254883,19.778902053833008
61719,Croker Amazon,2020,755445.0,1206.0,0,1.0,69.0,37.710386567,-122.428300429,1.290794131311305,-0.793646799394042,,
61720,Downtown,2018,6800.0,0.0,0,0.0,86.0,37.791298355,-122.408814373,-4.076362439644429,2.543594250201465,,
61721,Buena Vista Park/Ashbury Heights,2019,2098950.0,1878.0,3,2.0,87.0,37.766086852,-122.445070433,-0.19874392749979408,0.028467383960807748,,
61722,Inner Parkside,2023,509630.0,1065.0,0,1.0,98.0,37.742184155,-122.47488938,1.6965954419462175,-1.7493341005023542,,
61723,Outer Richmond,2020,746282.0,2100.0,0,2.0,98.0,37.777172574,-122.495603007,2.277137917973549,-0.9394042618734905,,
61724,Portola,2015,92609.0,1400.0,0,2.0,49.0,37.726773942,-122.416593021,-0.12523258092516107,1.9625498213499923,,
61725,Bernal Heights,2021,481551.0,1302.0,2,2.0,25.0,37.738553824,-122.416759761,-0.33716556851554974,-1.9812541887764272,,
61726,Haight Ashbury,2020,1030387.0,2740.0,0,1.0,119.0,37.767995435,-122.446219885,-0.27396956636533626,-0.9359713181018722,,
61727,Hayes Valley,2016,748662.0,1421.0,3,1.0,123.0,37.770891803,-122.430915036,-1.4780966631507484,0.9704911674890772,,
61728,West Portal,2015,78962.0,1926.0,0,1.0,104.0,37.741859763,-122.462503416,0.9647505560334159,2.270803710628939,,
61729,Clarendon Heights,2019,306280.0,2575.0,0,2.0,82.0,37.757982113,-122.446643884,-0.0738009252973909,0.8914294239402847,,
61730,Inner Sunset,2015,267142.0,2590.0,4,2.0,99.0,37.763157325,-122.475278665,1.4632645784653189,1.5324089162701744,,
61731,Noe Valley,2020,281112.0,1769.0,0,1.0,113.0,37.752739148,-122.432701101,-0.4076219044686973,-0.9812333539394158,,
61732,Twin Peaks,2018,188067.0,2300.0,0,2.0,45.0,37.751667374,-122.457079032,-0.0035451712205790717,1.208352858319321,,
